date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-08-04,2,HT-20260804-001,抖音《商家-欺诈发货》实施细则明确赔付、冻结与禁止投流措施,经营与规则,rule:douyin:fraudulent-shipping-20260803,rule,抖音电商经营,observation_only,false,,kw:fraud-shipping:01,欺诈发货怎么判定,规则问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-10-31,hypothesis,,metric:fraud-shipping:official-rule
2026-08-04,2,HT-20260804-001,抖音《商家-欺诈发货》实施细则明确赔付、冻结与禁止投流措施,经营与规则,rule:douyin:fraudulent-shipping-20260803,rule,抖音电商经营,observation_only,false,,kw:fraud-shipping:02,欺诈发货赔付多少,规则数据词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-10-31,hypothesis,,metric:fraud-shipping:official-rule
2026-08-04,2,HT-20260804-001,抖音《商家-欺诈发货》实施细则明确赔付、冻结与禁止投流措施,经营与规则,rule:douyin:fraudulent-shipping-20260803,rule,抖音电商经营,observation_only,false,,kw:fraud-shipping:03,欺诈发货禁止投流,规则问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-10-31,hypothesis,,metric:fraud-shipping:official-rule
2026-08-04,2,HT-20260804-001,抖音《商家-欺诈发货》实施细则明确赔付、冻结与禁止投流措施,经营与规则,rule:douyin:fraudulent-shipping-20260803,rule,抖音电商经营,observation_only,false,,kw:fraud-shipping:04,抖店欺诈发货怎么申诉,经营问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-10-31,hypothesis,,metric:fraud-shipping:official-rule
2026-08-04,2,HT-20260804-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:01,曼迪卡威爬楼机,商品词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-25,hypothesis,,metric:mandikawi:gmv-sales-band
2026-08-04,2,HT-20260804-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:02,曼迪卡威爬楼机销量,数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-25,hypothesis,平台仅提供指数与区间，不得写成精确销量,metric:mandikawi:growth-rate
2026-08-04,2,HT-20260804-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:03,曼迪卡威爬楼机带货数据,数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-25,hypothesis,,metric:mandikawi:gmv-sales-band
2026-08-04,2,HT-20260804-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:04,爬楼机最近为什么火,问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-25,hypothesis,只代表头部商品分化，不代表类目普涨,metric:mandikawi:growth-rate
2026-08-04,2,HT-20260804-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:05,健身器械类目数据,品类数据词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-25,hypothesis,,metric:mandikawi:growth-rate
2026-08-04,2,HT-20260804-003,抖音合养精灵官方账号“小火人和ta的朋友们”连续两日高速涨粉,达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:01,小火人和ta的朋友们,账号词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-04,2026-08-18,hypothesis,,metric:small-fire:two-day-followers
