date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-08-05,1,HT-20260805-001,抖音二手3C新规明确准入、成色、七天无理由与内容宣传要求,经营与规则,rule:douyin:secondhand-3c-20260731,rule,抖音电商经营/二手3C,observation_only,false,,kw:secondhand-3c:01,抖音二手3C怎么入驻,规则问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-11-30,hypothesis,,metric:secondhand-3c:official-rule
2026-08-05,1,HT-20260805-001,抖音二手3C新规明确准入、成色、七天无理由与内容宣传要求,经营与规则,rule:douyin:secondhand-3c-20260731,rule,抖音电商经营/二手3C,observation_only,false,,kw:secondhand-3c:02,二手手机成色怎么写,经营问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-11-30,hypothesis,,metric:secondhand-3c:official-rule
2026-08-05,1,HT-20260805-001,抖音二手3C新规明确准入、成色、七天无理由与内容宣传要求,经营与规则,rule:douyin:secondhand-3c-20260731,rule,抖音电商经营/二手3C,observation_only,false,,kw:secondhand-3c:03,抖音二手3C七天无理由,售后问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-11-30,hypothesis,,metric:secondhand-3c:official-rule
2026-08-05,1,HT-20260805-001,抖音二手3C新规明确准入、成色、七天无理由与内容宣传要求,经营与规则,rule:douyin:secondhand-3c-20260731,rule,抖音电商经营/二手3C,observation_only,false,,kw:secondhand-3c:04,二手3C达人宣传规范,内容合规词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-11-30,hypothesis,,metric:secondhand-3c:official-rule
2026-08-05,1,HT-20260805-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:01,曼迪卡威爬楼机,商品词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,,metric:mandikawi:gmv-sales-band
2026-08-05,1,HT-20260805-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:02,曼迪卡威爬楼机销量,数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,平台仅提供指数与区间，不得写成精确销量,metric:mandikawi:growth-rate
2026-08-05,1,HT-20260805-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:03,曼迪卡威爬楼机带货数据,数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,,metric:mandikawi:gmv-sales-band
2026-08-05,1,HT-20260805-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:04,爬楼机最近为什么火,问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,只代表头部商品分化，不代表类目普涨,metric:mandikawi:growth-rate
2026-08-05,1,HT-20260805-002,曼迪卡威爬楼机连续走强，最近30天GMV指数档位达4000万+,类目与消费,product:douyin:3809048779496227015,product,运动户外/健身器械,confirmed_breakout,false,,kw:mandikawi:05,健身器械类目数据,品类数据词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,,metric:mandikawi:growth-rate
2026-08-05,1,HT-20260805-003,"小火人官方账号连续三日高位涨粉，粉丝总数升至约1,897.8w",达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:01,小火人和ta的朋友们,账号词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:small-fire:two-day-followers
2026-08-05,1,HT-20260805-003,"小火人官方账号连续三日高位涨粉，粉丝总数升至约1,897.8w",达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:02,小火人和ta的朋友们数据,账号数据词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:small-fire:two-day-followers
2026-08-05,1,HT-20260805-003,"小火人官方账号连续三日高位涨粉，粉丝总数升至约1,897.8w",达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:03,小火人账号为什么涨粉,问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:small-fire:two-day-followers|metric:small-fire:content-hot
2026-08-05,1,HT-20260805-003,"小火人官方账号连续三日高位涨粉，粉丝总数升至约1,897.8w",达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:04,小火人蜘蛛侠联动,内容事件词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:small-fire:content-hot
2026-08-05,1,HT-20260805-003,"小火人官方账号连续三日高位涨粉，粉丝总数升至约1,897.8w",达人与内容案例,account:douyin:69351557140,account,社交互动/内容账号,confirmed_breakout,false,,kw:small-fire:05,抖音新账号涨粉案例,案例词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:small-fire:two-day-followers
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:01,洽洽瓜子美国制裁,品牌事件词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,不得外推品牌销量或购买意向,metric:uflpa:official-addition|metric:uflpa:douyin-heat
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:02,思念食品UFLPA清单,品牌事件词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:uflpa:official-addition
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:03,七匹狼美国制裁,品牌事件词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:uflpa:official-addition|metric:uflpa:douyin-heat
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:04,洽洽思念七匹狼怎么回事,问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,,metric:uflpa:official-addition
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:05,UFLPA实体清单中国品牌,数据词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-31,hypothesis,,metric:uflpa:official-addition
2026-08-05,1,HT-20260805-004,洽洽、思念、七匹狼进入美国UFLPA实体清单，品牌解释窗口仍在,平台日常热榜,topic:uflpa:chacha-synear-septwolves-20260803,topic,食品饮料/服饰/品牌舆情,observation_only,false,,kw:uflpa-brands:06,洽洽瓜子热点数据,热点数据词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-18,hypothesis,热点指数不是人数、播放量或搜索量,metric:uflpa:douyin-heat
2026-08-05,1,HT-20260805-005,云南小黄姜连续五日销量上行，08/04浏览量明显放大,类目与消费,product:chanmama:hp-oy01u5blsxxby-d3-8lnr1eqwj6v,product,食品生鲜/蔬菜制品,confirmed_breakout,false,,kw:yunnan-ginger:01,云南小黄姜,商品词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-19,hypothesis,,metric:yunnan-ginger:daily-sales
2026-08-05,1,HT-20260805-005,云南小黄姜连续五日销量上行，08/04浏览量明显放大,类目与消费,product:chanmama:hp-oy01u5blsxxby-d3-8lnr1eqwj6v,product,食品生鲜/蔬菜制品,confirmed_breakout,false,,kw:yunnan-ginger:02,云南小黄姜销量,数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-19,hypothesis,,metric:yunnan-ginger:daily-sales
2026-08-05,1,HT-20260805-005,云南小黄姜连续五日销量上行，08/04浏览量明显放大,类目与消费,product:chanmama:hp-oy01u5blsxxby-d3-8lnr1eqwj6v,product,食品生鲜/蔬菜制品,confirmed_breakout,false,,kw:yunnan-ginger:03,云南小黄姜带货数据,数据词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-19,hypothesis,,metric:yunnan-ginger:daily-sales|metric:yunnan-ginger:daily-views
2026-08-05,1,HT-20260805-005,云南小黄姜连续五日销量上行，08/04浏览量明显放大,类目与消费,product:chanmama:hp-oy01u5blsxxby-d3-8lnr1eqwj6v,product,食品生鲜/蔬菜制品,confirmed_breakout,false,,kw:yunnan-ginger:04,云南小黄姜为什么火,问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-19,hypothesis,,metric:yunnan-ginger:daily-views
2026-08-05,1,HT-20260805-005,云南小黄姜连续五日销量上行，08/04浏览量明显放大,类目与消费,product:chanmama:hp-oy01u5blsxxby-d3-8lnr1eqwj6v,product,食品生鲜/蔬菜制品,confirmed_breakout,false,,kw:yunnan-ginger:05,生姜商品最近销量,品类数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-19,hypothesis,,metric:yunnan-ginger:daily-sales
2026-08-05,1,HT-20260805-006,公仔牌顽渍净洗衣粉连续六日高位，销量榜与热推榜仍双第一,类目与消费,product:chanmama:oifq5-ibxnjas6ywtmxo9u2tveaeur-op,product,家居日用/衣物清洁,confirmed_breakout,false,,kw:gongzai-detergent:01,公仔牌顽渍净洗衣粉,具体商品词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,平台预估不是精确销量,metric:detergent:five-day-sales|metric:detergent:dual-rank
2026-08-05,1,HT-20260805-006,公仔牌顽渍净洗衣粉连续六日高位，销量榜与热推榜仍双第一,类目与消费,product:chanmama:oifq5-ibxnjas6ywtmxo9u2tveaeur-op,product,家居日用/衣物清洁,confirmed_breakout,false,,kw:gongzai-detergent:02,公仔牌洗衣粉销量,销量数据词,search|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,平台预估不是精确销量,metric:detergent:five-day-sales|metric:detergent:dual-rank
2026-08-05,1,HT-20260805-006,公仔牌顽渍净洗衣粉连续六日高位，销量榜与热推榜仍双第一,类目与消费,product:chanmama:oifq5-ibxnjas6ywtmxo9u2tveaeur-op,product,家居日用/衣物清洁,confirmed_breakout,false,,kw:gongzai-detergent:03,公仔牌洗衣粉带货数据,问题/数据词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-05,2026-08-25,hypothesis,平台预估不是精确销量,metric:detergent:five-day-sales|metric:detergent:dual-rank
