date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-09-04,1,HT-20260904-001,商家体验分规范升级浏览量升至67.3万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:01,商家体验分升级,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-09-04,1,HT-20260904-001,商家体验分规范升级浏览量升至67.3万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:02,抖店体验分新规,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-09-04,1,HT-20260904-001,商家体验分规范升级浏览量升至67.3万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:03,9月8日体验分,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-09-04,1,HT-20260904-001,商家体验分规范升级浏览量升至67.3万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:04,体验分整改清单,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-09-04,1,HT-20260904-001,商家体验分规范升级浏览量升至67.3万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:05,抖音商家体验治理,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-09-04,1,HT-20260904-002,图书类目专项治理上线，商家需复核出版资质与商品信息,类目与消费,rule:douyin:book-category-governance,rule,抖音电商经营,observation_only,false,,kw:book-category-governance:01,图书类目治理,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:book-category-governance
2026-09-04,1,HT-20260904-002,图书类目专项治理上线，商家需复核出版资质与商品信息,类目与消费,rule:douyin:book-category-governance,rule,抖音电商经营,observation_only,false,,kw:book-category-governance:02,图书出版资质,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:book-category-governance
2026-09-04,1,HT-20260904-002,图书类目专项治理上线，商家需复核出版资质与商品信息,类目与消费,rule:douyin:book-category-governance,rule,抖音电商经营,observation_only,false,,kw:book-category-governance:03,图书商品信息,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:book-category-governance
2026-09-04,1,HT-20260904-002,图书类目专项治理上线，商家需复核出版资质与商品信息,类目与消费,rule:douyin:book-category-governance,rule,抖音电商经营,observation_only,false,,kw:book-category-governance:04,版权证据,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:book-category-governance
2026-09-04,1,HT-20260904-002,图书类目专项治理上线，商家需复核出版资质与商品信息,类目与消费,rule:douyin:book-category-governance,rule,抖音电商经营,observation_only,false,,kw:book-category-governance:05,图书电商合规,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:book-category-governance
2026-09-04,1,HT-20260904-003,部分商品不支持个人寄件，商家需提前校准发货方式与履约承诺,经营与规则,rule:douyin:personal-shipping-fulfillment-notice,rule,抖音电商经营,observation_only,false,,kw:personal-shipping-fulfillment-notice:01,个人寄件限制,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:personal-shipping-fulfillment-notice
2026-09-04,1,HT-20260904-003,部分商品不支持个人寄件，商家需提前校准发货方式与履约承诺,经营与规则,rule:douyin:personal-shipping-fulfillment-notice,rule,抖音电商经营,observation_only,false,,kw:personal-shipping-fulfillment-notice:02,商品发货方式,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:personal-shipping-fulfillment-notice
2026-09-04,1,HT-20260904-003,部分商品不支持个人寄件，商家需提前校准发货方式与履约承诺,经营与规则,rule:douyin:personal-shipping-fulfillment-notice,rule,抖音电商经营,observation_only,false,,kw:personal-shipping-fulfillment-notice:03,商家履约提示,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:personal-shipping-fulfillment-notice
2026-09-04,1,HT-20260904-003,部分商品不支持个人寄件，商家需提前校准发货方式与履约承诺,经营与规则,rule:douyin:personal-shipping-fulfillment-notice,rule,抖音电商经营,observation_only,false,,kw:personal-shipping-fulfillment-notice:04,仓配方案,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-04,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:personal-shipping-fulfillment-notice
