date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-08-11,1,HT-20260811-001,抖音电商修订商家发货超时细则，扣款与限制成交阈值进入执行窗口,经营与规则,rule:douyin:ahwh9wk4je2n,rule,抖音电商经营/平台合规,observation_only,false,,kw:ahwh9wk4je2n:01,抖音商家发货超时细则,规则对象词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ahwh9wk4je2n:official-rule
2026-08-11,1,HT-20260811-001,抖音电商修订商家发货超时细则，扣款与限制成交阈值进入执行窗口,经营与规则,rule:douyin:ahwh9wk4je2n,rule,抖音电商经营/平台合规,observation_only,false,,kw:ahwh9wk4je2n:02,抖店发货超时扣款,扣款问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ahwh9wk4je2n:official-rule
2026-08-11,1,HT-20260811-001,抖音电商修订商家发货超时细则，扣款与限制成交阈值进入执行窗口,经营与规则,rule:douyin:ahwh9wk4je2n,rule,抖音电商经营/平台合规,observation_only,false,,kw:ahwh9wk4je2n:03,抖音发货超时率怎么算,计算问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ahwh9wk4je2n:official-rule
2026-08-11,1,HT-20260811-001,抖音电商修订商家发货超时细则，扣款与限制成交阈值进入执行窗口,经营与规则,rule:douyin:ahwh9wk4je2n,rule,抖音电商经营/平台合规,observation_only,false,,kw:ahwh9wk4je2n:04,抖店限制成交怎么解除,操作问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ahwh9wk4je2n:official-rule
2026-08-11,1,HT-20260811-001,抖音电商修订商家发货超时细则，扣款与限制成交阈值进入执行窗口,经营与规则,rule:douyin:ahwh9wk4je2n,rule,抖音电商经营/平台合规,observation_only,false,,kw:ahwh9wk4je2n:05,现货超时免扣款条件,权益问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ahwh9wk4je2n:official-rule
2026-08-11,1,HT-20260811-002,抖音电商修订物流服务商网点管控规则，积分制与熔断制并行,经营与规则,rule:douyin:ajnxqch2cqnm,rule,抖音电商经营/平台合规,observation_only,false,,kw:ajnxqch2cqnm:01,物流服务商网点管控规则,规则对象词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ajnxqch2cqnm:official-rule
2026-08-11,1,HT-20260811-002,抖音电商修订物流服务商网点管控规则，积分制与熔断制并行,经营与规则,rule:douyin:ajnxqch2cqnm,rule,抖音电商经营/平台合规,observation_only,false,,kw:ajnxqch2cqnm:02,抖音物流网点熔断,处置问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ajnxqch2cqnm:official-rule
2026-08-11,1,HT-20260811-002,抖音电商修订物流服务商网点管控规则，积分制与熔断制并行,经营与规则,rule:douyin:ajnxqch2cqnm,rule,抖音电商经营/平台合规,observation_only,false,,kw:ajnxqch2cqnm:03,抖音异常网点积分,指标问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ajnxqch2cqnm:official-rule
2026-08-11,1,HT-20260811-002,抖音电商修订物流服务商网点管控规则，积分制与熔断制并行,经营与规则,rule:douyin:ajnxqch2cqnm,rule,抖音电商经营/平台合规,observation_only,false,,kw:ajnxqch2cqnm:04,抖音限制面单取号,操作问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ajnxqch2cqnm:official-rule
2026-08-11,1,HT-20260811-002,抖音电商修订物流服务商网点管控规则，积分制与熔断制并行,经营与规则,rule:douyin:ajnxqch2cqnm,rule,抖音电商经营/平台合规,observation_only,false,,kw:ajnxqch2cqnm:05,物流网点管控申诉,申诉问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:ajnxqch2cqnm:official-rule
2026-08-11,1,HT-20260811-003,抖音电商更新虚假交易处置细则，刷单刷评、刷分炒信与诱导好评纳入治理,经营与规则,rule:douyin:113470,rule,抖音电商经营/平台合规,observation_only,false,,kw:113470:01,抖音虚假交易处置细则,规则对象词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:113470:official-rule
2026-08-11,1,HT-20260811-003,抖音电商更新虚假交易处置细则，刷单刷评、刷分炒信与诱导好评纳入治理,经营与规则,rule:douyin:113470,rule,抖音电商经营/平台合规,observation_only,false,,kw:113470:02,抖店刷单刷评怎么处罚,违规问题词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:113470:official-rule
2026-08-11,1,HT-20260811-003,抖音电商更新虚假交易处置细则，刷单刷评、刷分炒信与诱导好评纳入治理,经营与规则,rule:douyin:113470,rule,抖音电商经营/平台合规,observation_only,false,,kw:113470:03,抖音违规刷分,违规类型词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:113470:official-rule
2026-08-11,1,HT-20260811-003,抖音电商更新虚假交易处置细则，刷单刷评、刷分炒信与诱导好评纳入治理,经营与规则,rule:douyin:113470,rule,抖音电商经营/平台合规,observation_only,false,,kw:113470:04,抖音诱导好评规则,内容合规词,search,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:113470:official-rule
2026-08-11,1,HT-20260811-003,抖音电商更新虚假交易处置细则，刷单刷评、刷分炒信与诱导好评纳入治理,经营与规则,rule:douyin:113470,rule,抖音电商经营/平台合规,observation_only,false,,kw:113470:05,虚假交易申诉材料,申诉问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2027-02-11,hypothesis,,metric:113470:official-rule
2026-08-11,1,HT-20260811-004,毛莫森林兔物语玩偶五日平台预估销量持续抬升，直播与达人覆盖同步扩大,类目与消费,product:chanmama:wru2oky2r4bqrhj_-2r4ctt-r-vkxvcw,product,玩具/毛绒玩具与挂件,confirmed_breakout,false,,kw:maomo-rabbit-plush-five-day-growth-20260811:01,毛莫森林兔物语,商品对象词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2026-08-31,hypothesis,平台预估不是精确销量,metric:maomo-rabbit-plush-five-day-growth-20260811:five-day-sales|metric:maomo-rabbit-plush-five-day-growth-20260811:distribution
2026-08-11,1,HT-20260811-004,毛莫森林兔物语玩偶五日平台预估销量持续抬升，直播与达人覆盖同步扩大,类目与消费,product:chanmama:wru2oky2r4bqrhj_-2r4ctt-r-vkxvcw,product,玩具/毛绒玩具与挂件,confirmed_breakout,false,,kw:maomo-rabbit-plush-five-day-growth-20260811:02,毛莫森林兔子玩偶,品类商品词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2026-08-31,hypothesis,平台预估不是精确销量,metric:maomo-rabbit-plush-five-day-growth-20260811:five-day-sales|metric:maomo-rabbit-plush-five-day-growth-20260811:distribution
2026-08-11,1,HT-20260811-004,毛莫森林兔物语玩偶五日平台预估销量持续抬升，直播与达人覆盖同步扩大,类目与消费,product:chanmama:wru2oky2r4bqrhj_-2r4ctt-r-vkxvcw,product,玩具/毛绒玩具与挂件,confirmed_breakout,false,,kw:maomo-rabbit-plush-five-day-growth-20260811:03,毛绒兔子挂件,品类需求词,search|interest|commerce,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2026-08-31,hypothesis,平台预估不是精确销量,metric:maomo-rabbit-plush-five-day-growth-20260811:five-day-sales|metric:maomo-rabbit-plush-five-day-growth-20260811:distribution
2026-08-11,1,HT-20260811-004,毛莫森林兔物语玩偶五日平台预估销量持续抬升，直播与达人覆盖同步扩大,类目与消费,product:chanmama:wru2oky2r4bqrhj_-2r4ctt-r-vkxvcw,product,玩具/毛绒玩具与挂件,confirmed_breakout,false,,kw:maomo-rabbit-plush-five-day-growth-20260811:04,兔物语玩偶为什么火,内容问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2026-08-31,hypothesis,平台预估不是精确销量,metric:maomo-rabbit-plush-five-day-growth-20260811:five-day-sales|metric:maomo-rabbit-plush-five-day-growth-20260811:distribution
2026-08-11,1,HT-20260811-004,毛莫森林兔物语玩偶五日平台预估销量持续抬升，直播与达人覆盖同步扩大,类目与消费,product:chanmama:wru2oky2r4bqrhj_-2r4ctt-r-vkxvcw,product,玩具/毛绒玩具与挂件,confirmed_breakout,false,,kw:maomo-rabbit-plush-five-day-growth-20260811:05,毛绒玩具直播带货案例,数据问题词,search|interest,短语匹配；第二阶段根据真实搜索词报告补充精确匹配和否定词,planned,,每日热点对应对象专题页（尚未达到广告承接就绪）,2026-08-11,2026-08-31,hypothesis,平台预估不是精确销量,metric:maomo-rabbit-plush-five-day-growth-20260811:five-day-sales|metric:maomo-rabbit-plush-five-day-growth-20260811:distribution
