date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-08-31,1,HT-20260831-001,商家体验分规范升级浏览量升至67.2万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:01,商家体验分升级,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-08-31,1,HT-20260831-001,商家体验分规范升级浏览量升至67.2万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:02,抖店体验分新规,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-08-31,1,HT-20260831-001,商家体验分规范升级浏览量升至67.2万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:03,9月8日体验分,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-08-31,1,HT-20260831-001,商家体验分规范升级浏览量升至67.2万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:04,体验分整改清单,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-08-31,1,HT-20260831-001,商家体验分规范升级浏览量升至67.2万，9月8日前需完成体验治理校准,经营与规则,rule:douyin:merchant-experience-score-upgrade,rule,抖音电商经营,observation_only,false,,kw:merchant-experience-score-upgrade:05,抖音商家体验治理,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:merchant-experience-score-upgrade
2026-08-31,1,HT-20260831-002,不可抗力场景发货及服务公告更新至8月30日，履约承诺需按区域动态核对,季节与营销节点,rule:douyin:force-majeure-shipping-adjustment,rule,抖音电商经营,observation_only,false,,kw:force-majeure-shipping-adjustment:01,不可抗力发货调整,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:force-majeure-shipping-adjustment
2026-08-31,1,HT-20260831-002,不可抗力场景发货及服务公告更新至8月30日，履约承诺需按区域动态核对,季节与营销节点,rule:douyin:force-majeure-shipping-adjustment,rule,抖音电商经营,observation_only,false,,kw:force-majeure-shipping-adjustment:02,自然灾害发货规则,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:force-majeure-shipping-adjustment
2026-08-31,1,HT-20260831-002,不可抗力场景发货及服务公告更新至8月30日，履约承诺需按区域动态核对,季节与营销节点,rule:douyin:force-majeure-shipping-adjustment,rule,抖音电商经营,observation_only,false,,kw:force-majeure-shipping-adjustment:03,会议赛事物流调整,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:force-majeure-shipping-adjustment
2026-08-31,1,HT-20260831-002,不可抗力场景发货及服务公告更新至8月30日，履约承诺需按区域动态核对,季节与营销节点,rule:douyin:force-majeure-shipping-adjustment,rule,抖音电商经营,observation_only,false,,kw:force-majeure-shipping-adjustment:04,抖音履约豁免,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:force-majeure-shipping-adjustment
2026-08-31,1,HT-20260831-002,不可抗力场景发货及服务公告更新至8月30日，履约承诺需按区域动态核对,季节与营销节点,rule:douyin:force-majeure-shipping-adjustment,rule,抖音电商经营,observation_only,false,,kw:force-majeure-shipping-adjustment:05,发货承诺更新,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:force-majeure-shipping-adjustment
2026-08-31,1,HT-20260831-003,创作者添加特殊要求商品细则上线，达人选品与加品链路需增加合规复核,达人与内容案例,rule:douyin:creator-special-requirement-goods,rule,抖音电商经营,observation_only,false,,kw:creator-special-requirement-goods:01,特殊要求商品细则,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:creator-special-requirement-goods
2026-08-31,1,HT-20260831-003,创作者添加特殊要求商品细则上线，达人选品与加品链路需增加合规复核,达人与内容案例,rule:douyin:creator-special-requirement-goods,rule,抖音电商经营,observation_only,false,,kw:creator-special-requirement-goods:02,创作者添加商品,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:creator-special-requirement-goods
2026-08-31,1,HT-20260831-003,创作者添加特殊要求商品细则上线，达人选品与加品链路需增加合规复核,达人与内容案例,rule:douyin:creator-special-requirement-goods,rule,抖音电商经营,observation_only,false,,kw:creator-special-requirement-goods:03,达人选品合规,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:creator-special-requirement-goods
2026-08-31,1,HT-20260831-003,创作者添加特殊要求商品细则上线，达人选品与加品链路需增加合规复核,达人与内容案例,rule:douyin:creator-special-requirement-goods,rule,抖音电商经营,observation_only,false,,kw:creator-special-requirement-goods:04,抖音带货加品,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:creator-special-requirement-goods
2026-08-31,1,HT-20260831-003,创作者添加特殊要求商品细则上线，达人选品与加品链路需增加合规复核,达人与内容案例,rule:douyin:creator-special-requirement-goods,rule,抖音电商经营,observation_only,false,,kw:creator-special-requirement-goods:05,特殊商品要求,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:creator-special-requirement-goods
2026-08-31,1,HT-20260831-004,超级福袋管理规则于8月27日进入新规速递，直播福利玩法需重新核对,达人与内容案例,rule:douyin:super-lucky-bag-rule,rule,抖音电商经营,observation_only,false,,kw:super-lucky-bag-rule:01,超级福袋管理规则,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:super-lucky-bag-rule
2026-08-31,1,HT-20260831-004,超级福袋管理规则于8月27日进入新规速递，直播福利玩法需重新核对,达人与内容案例,rule:douyin:super-lucky-bag-rule,rule,抖音电商经营,observation_only,false,,kw:super-lucky-bag-rule:02,抖音直播福袋,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:super-lucky-bag-rule
2026-08-31,1,HT-20260831-004,超级福袋管理规则于8月27日进入新规速递，直播福利玩法需重新核对,达人与内容案例,rule:douyin:super-lucky-bag-rule,rule,抖音电商经营,observation_only,false,,kw:super-lucky-bag-rule:03,直播福利合规,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:super-lucky-bag-rule
2026-08-31,1,HT-20260831-004,超级福袋管理规则于8月27日进入新规速递，直播福利玩法需重新核对,达人与内容案例,rule:douyin:super-lucky-bag-rule,rule,抖音电商经营,observation_only,false,,kw:super-lucky-bag-rule:04,福袋履约规则,业务问题词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-08-31,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:super-lucky-bag-rule
