date,revision,hotspot_id,hotspot_name,hotspot_category,subject_id,subject_kind,industry,breakout_status,ad_eligible,eligible_modes,keyword_id,keyword,intent,applicable_modes,match_suggestion,landing_page_status,landing_page_url,landing_page_route,valid_from,valid_until,validation_status,risk_flags,evidence_refs
2026-09-17,1,HT-20260917-001,"进榜 波波玩个车 bobolocar 26.4w 360.7w 7,387",达人与内容案例,product:chanmama:chanmama-pjwpkz19ty327ignaexema-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-pjwpkz19ty327ignaexema-html:01,进榜 波波玩个车 bobolocar 26.4w,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-pjwpkz19ty327ignaexema-html
2026-09-17,1,HT-20260917-001,"进榜 波波玩个车 bobolocar 26.4w 360.7w 7,387",达人与内容案例,product:chanmama:chanmama-pjwpkz19ty327ignaexema-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-pjwpkz19ty327ignaexema-html:02,进榜 波波玩个车 bobolocar 26.4w 规则,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-pjwpkz19ty327ignaexema-html
2026-09-17,1,HT-20260917-001,"进榜 波波玩个车 bobolocar 26.4w 360.7w 7,387",达人与内容案例,product:chanmama:chanmama-pjwpkz19ty327ignaexema-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-pjwpkz19ty327ignaexema-html:03,进榜 波波玩个车 bobolocar 26.4w 影响,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-pjwpkz19ty327ignaexema-html
2026-09-17,1,HT-20260917-001,"进榜 波波玩个车 bobolocar 26.4w 360.7w 7,387",达人与内容案例,product:chanmama:chanmama-pjwpkz19ty327ignaexema-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-pjwpkz19ty327ignaexema-html:04,进榜 波波玩个车 bobolocar 26.4w 商家,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-pjwpkz19ty327ignaexema-html
2026-09-17,1,HT-20260917-001,"进榜 波波玩个车 bobolocar 26.4w 360.7w 7,387",达人与内容案例,product:chanmama:chanmama-pjwpkz19ty327ignaexema-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-pjwpkz19ty327ignaexema-html:05,进榜 波波玩个车 bobolocar 26.4w 操作清单,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-pjwpkz19ty327ignaexema-html
2026-09-17,1,HT-20260917-002,"瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 09/16 12:30 4小时16分21秒 4w 153.6w 86 1000w+ 53,359,887 2w~10w 5,990",达人与内容案例,product:chanmama:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html:01,瑞丽源头精品好货专场 小北珠宝 粉丝559.7w,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html
2026-09-17,1,HT-20260917-002,"瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 09/16 12:30 4小时16分21秒 4w 153.6w 86 1000w+ 53,359,887 2w~10w 5,990",达人与内容案例,product:chanmama:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html:02,瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 规则,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html
2026-09-17,1,HT-20260917-002,"瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 09/16 12:30 4小时16分21秒 4w 153.6w 86 1000w+ 53,359,887 2w~10w 5,990",达人与内容案例,product:chanmama:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html:03,瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 影响,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html
2026-09-17,1,HT-20260917-002,"瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 09/16 12:30 4小时16分21秒 4w 153.6w 86 1000w+ 53,359,887 2w~10w 5,990",达人与内容案例,product:chanmama:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html:04,瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 商家,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html
2026-09-17,1,HT-20260917-002,"瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 09/16 12:30 4小时16分21秒 4w 153.6w 86 1000w+ 53,359,887 2w~10w 5,990",达人与内容案例,product:chanmama:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html,creator,抖音内容达人,observation_only,false,,kw:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html:05,瑞丽源头精品好货专场 小北珠宝 粉丝559.7w 操作清单,对象词,search|interest,短语匹配；仅在取得真实搜索词报告后再调整。,planned,,每日热点对象专题页（尚未达到广告承接就绪）,2026-09-17,2026-09-25,hypothesis,主动搜索未验证|落地页与监测未就绪,metric:douyin:chanmama-lhjtsflzan-nx7aqhc3ecfrdc9vqqatz-html
